"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2006-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","1449","","","","0"
"2007-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","1467","","","","0"
"2007-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","1475","","","","0"
"2007-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","1506","","","","0"
"2007-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","1527","","","","0"
"2008-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","1584","","","","0"
"2008-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","1594","","","","0"
"2008-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","1619","","","","0"
"2008-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","1636","","","","0"
"2009-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","1645","","","","0"
"2009-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","1680","","","","0"
"2009-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","1710","","","","0"
"2009-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","1762","","","","0"
"2010-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","1774","","","","0"
"2010-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","1816","","","","0"
"2010-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","1848","","","","0"
"2010-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","1842","","","","0"
"2011-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","1915","","","","0"
"2011-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","1911","","","","0"
"2011-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","1909","","","","0"
"2011-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","1923","","","","0"
"2012-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","1962","","","","0"
"2012-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","1981","","","","0"
"2012-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","2004","","","","0"
"2012-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","2026","","","","0"
"2013-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","2079","","","","0"
"2013-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","2097","","","","0"
"2013-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","2139","","","","0"
"2013-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","2163","","","","0"
"2014-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","2168","","","","0"
"2014-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Legal and other services","Dollars","81","millions","6","v62700565","1.1.1.122","2228","","","","0"
